COMMUNE_CODE,Diesel,Diesel HNR,Electrique et hydrogène,Essence,Essence HNR,Gaz et inconnu,Hybride rechargeable,part_essence,part_diesel,part_electrique,carburant_dominant
01272,593.0,1.0,4.0,379.0,8.0,4.0,4.0,38.16717019133938,59.71802618328298,0.4028197381671702,diesel
01273,750.0,4.0,6.0,426.0,11.0,7.0,2.0,35.32338308457712,62.189054726368155,0.4975124378109453,diesel
01274,269.0,1.0,0.0,128.0,2.0,1.0,0.0,31.92019950124688,67.08229426433915,0.0,diesel
01275,878.0,11.0,32.0,773.0,52.0,17.0,20.0,43.35389792484576,49.242849130678636,1.79472798653954,diesel
01276,603.0,7.0,8.0,436.0,17.0,3.0,10.0,40.22140221402214,55.62730627306273,0.7380073800738007,diesel
01277,63.0,0.0,0.0,23.0,1.0,0.0,1.0,26.136363636363637,71.5909090909091,0.0,diesel
01279,36.0,0.0,0.0,24.0,3.0,0.0,0.0,38.095238095238095,57.14285714285714,0.0,diesel
01280,83.0,0.0,1.0,28.0,1.0,2.0,1.0,24.137931034482758,71.55172413793103,0.8620689655172413,diesel
01281,1037.0,11.0,60.0,1452.0,118.0,7.0,46.0,53.16733797143903,37.97143903332113,2.1969974368363236,essence
01282,113.0,2.0,0.0,51.0,4.0,1.0,0.0,29.82456140350877,66.08187134502924,0.0,diesel
01283,7576.0,38.0,67.0,4232.0,169.0,57.0,83.0,34.62608411062019,61.98658157421044,0.5481917853051873,diesel
01284,317.0,1.0,1.0,134.0,2.0,2.0,1.0,29.257641921397383,69.21397379912663,0.21834061135371177,diesel
01285,421.0,6.0,14.0,392.0,16.0,2.0,9.0,45.58139534883721,48.95348837209303,1.627906976744186,diesel
01286,431.0,2.0,6.0,225.0,16.0,1.0,3.0,32.89473684210527,63.01169590643275,0.8771929824561403,diesel
01288,734.0,3.0,46.0,973.0,59.0,2.0,16.0,53.08237861429351,40.04364429896345,2.5095471903982545,essence
01289,2089.0,17.0,42.0,2040.0,95.0,17.0,31.0,47.10228584622489,48.23366428076656,0.9697529438928654,diesel
01290,494.0,2.0,14.0,351.0,15.0,3.0,9.0,39.52702702702703,55.63063063063063,1.5765765765765765,diesel
01291,339.0,3.0,4.0,230.0,4.0,2.0,5.0,39.182282793867124,57.75127768313458,0.6814310051107325,diesel
01293,61.0,0.0,1.0,39.0,1.0,0.0,2.0,37.5,58.65384615384615,0.9615384615384616,diesel
01294,345.0,3.0,3.0,220.0,6.0,3.0,2.0,37.80068728522337,59.27835051546392,0.5154639175257731,diesel
01295,242.0,1.0,6.0,135.0,5.0,3.0,2.0,34.263959390862944,61.42131979695431,1.5228426395939088,diesel
01296,180.0,1.0,1.0,79.0,3.0,1.0,0.0,29.81132075471698,67.9245283018868,0.37735849056603776,diesel
01297,344.0,4.0,5.0,235.0,13.0,4.0,1.0,38.778877887788774,56.76567656765676,0.825082508250825,diesel
01298,48.0,0.0,1.0,33.0,2.0,0.0,0.0,39.285714285714285,57.14285714285714,1.1904761904761905,diesel
01299,188.0,2.0,2.0,125.0,5.0,2.0,0.0,38.58024691358025,58.0246913580247,0.6172839506172839,diesel
01301,967.0,10.0,19.0,762.0,28.0,8.0,6.0,42.333333333333336,53.72222222222223,1.0555555555555556,diesel
01302,65.0,1.0,2.0,65.0,0.0,0.0,1.0,48.507462686567166,48.507462686567166,1.4925373134328357,same
01303,681.0,3.0,5.0,433.0,17.0,4.0,5.0,37.717770034843205,59.32055749128919,0.4355400696864111,diesel
01304,1075.0,3.0,17.0,691.0,27.0,7.0,7.0,37.821565407772304,58.83962780514504,0.9304871373836892,diesel
01305,768.0,4.0,9.0,519.0,17.0,5.0,5.0,39.11077618688772,57.87490580256217,0.6782215523737753,diesel
01306,481.0,6.0,4.0,387.0,13.0,11.0,6.0,42.621145374449334,52.97356828193832,0.4405286343612335,diesel
01307,375.0,2.0,3.0,208.0,8.0,2.0,3.0,34.60898502495841,62.39600665557404,0.49916805324459235,diesel
01308,216.0,2.0,13.0,258.0,7.0,1.0,3.0,51.6,43.2,2.6,essence
01309,37.0,0.0,0.0,21.0,1.0,0.0,0.0,35.59322033898305,62.71186440677966,0.0,diesel
01310,68.0,0.0,3.0,31.0,2.0,2.0,0.0,29.245283018867923,64.15094339622641,2.8301886792452833,diesel
01311,20.0,1.0,0.0,12.0,0.0,0.0,0.0,36.36363636363637,60.60606060606061,0.0,diesel
01313,1937.0,14.0,109.0,2932.0,219.0,8.0,70.0,55.43581017205521,36.623180185290224,2.0608810739270185,essence
01314,728.0,4.0,12.0,408.0,17.0,6.0,8.0,34.48858833474218,61.53846153846154,1.0143702451394758,diesel
01317,113.0,0.0,1.0,89.0,4.0,0.0,1.0,42.78846153846153,54.32692307692307,0.4807692307692308,diesel
01318,294.0,0.0,8.0,207.0,8.0,1.0,4.0,39.6551724137931,56.32183908045977,1.532567049808429,diesel
01319,186.0,2.0,1.0,132.0,5.0,1.0,4.0,39.87915407854985,56.19335347432024,0.3021148036253776,diesel
01320,1544.0,7.0,26.0,960.0,35.0,10.0,27.0,36.79570716749713,59.179762361057875,0.9965504024530472,diesel
01321,360.0,4.0,11.0,242.0,8.0,1.0,2.0,38.53503184713376,57.324840764331206,1.7515923566878981,diesel
01322,1708.0,15.0,62.0,1449.0,71.0,9.0,38.0,43.227923627684966,50.95465393794749,1.8496420047732696,diesel
01323,406.0,2.0,7.0,225.0,8.0,1.0,1.0,34.61538461538461,62.46153846153846,1.0769230769230769,diesel
01325,394.0,1.0,9.0,309.0,15.0,6.0,4.0,41.86991869918699,53.387533875338754,1.2195121951219512,diesel
01328,203.0,2.0,4.0,109.0,4.0,2.0,5.0,33.130699088145896,61.702127659574465,1.21580547112462,diesel
01329,61.0,0.0,1.0,27.0,1.0,1.0,0.0,29.67032967032967,67.03296703296702,1.098901098901099,diesel
01330,80.0,1.0,1.0,44.0,4.0,0.0,0.0,33.84615384615385,61.53846153846154,0.7692307692307693,diesel
01331,65.0,0.0,0.0,43.0,1.0,1.0,0.0,39.09090909090909,59.09090909090909,0.0,diesel
01332,355.0,1.0,7.0,216.0,8.0,1.0,2.0,36.610169491525426,60.16949152542372,1.1864406779661016,diesel
01333,1266.0,8.0,20.0,969.0,54.0,16.0,16.0,41.251596424010216,53.89527458492975,0.8514261387824607,diesel
01334,283.0,1.0,5.0,122.0,6.0,2.0,3.0,28.90995260663507,67.06161137440758,1.1848341232227488,diesel
01335,165.0,1.0,3.0,88.0,3.0,0.0,3.0,33.460076045627375,62.737642585551335,1.1406844106463878,diesel
01336,402.0,4.0,2.0,352.0,10.0,1.0,2.0,45.53686934023286,52.00517464424321,0.258732212160414,diesel
01337,519.0,6.0,0.0,305.0,14.0,2.0,3.0,35.924617196702,61.130742049469966,0.0,diesel
01338,551.0,3.0,4.0,276.0,5.0,6.0,4.0,32.50883392226148,64.89988221436984,0.47114252061248524,diesel
01339,456.0,5.0,21.0,505.0,25.0,1.0,9.0,49.41291585127202,44.61839530332681,2.054794520547945,essence
01342,175.0,0.0,5.0,159.0,8.0,2.0,1.0,45.42857142857143,50.0,1.4285714285714286,diesel
01343,792.0,12.0,10.0,416.0,14.0,4.0,4.0,33.22683706070288,63.25878594249201,0.7987220447284344,diesel
01344,1919.0,8.0,32.0,1895.0,77.0,12.0,20.0,47.81731011859702,48.422911935402475,0.8074690890739339,diesel
01345,827.0,6.0,10.0,585.0,31.0,6.0,5.0,39.795918367346935,56.25850340136055,0.6802721088435374,diesel
01346,350.0,1.0,7.0,195.0,5.0,4.0,2.0,34.57446808510639,62.056737588652474,1.2411347517730498,diesel
01347,747.0,4.0,27.0,637.0,40.0,11.0,11.0,43.127962085308056,50.575490859851044,1.8280297901150981,diesel
01348,1121.0,7.0,20.0,693.0,39.0,2.0,7.0,36.6860772895712,59.34356802541026,1.0587612493382743,diesel
01349,188.0,0.0,3.0,152.0,8.0,2.0,2.0,42.816901408450704,52.95774647887323,0.8450704225352111,diesel
01350,973.0,2.0,18.0,697.0,17.0,8.0,9.0,40.4292343387471,56.438515081206496,1.0440835266821344,diesel
01351,642.0,6.0,4.0,355.0,15.0,5.0,3.0,34.46601941747573,62.33009708737865,0.3883495145631068,diesel
01352,235.0,3.0,2.0,107.0,5.0,0.0,2.0,30.225988700564972,66.38418079096046,0.5649717514124294,diesel
01353,617.0,3.0,16.0,487.0,22.0,5.0,9.0,42.01898188093184,53.23554788610871,1.380500431406385,diesel
01354,3050.0,30.0,115.0,3480.0,235.0,16.0,97.0,49.55147372917557,43.42873415919123,1.6374768617399973,essence
01355,221.0,5.0,4.0,104.0,2.0,0.0,2.0,30.76923076923077,65.38461538461539,1.183431952662722,diesel
01356,83.0,0.0,2.0,61.0,3.0,0.0,0.0,40.939597315436245,55.70469798657718,1.342281879194631,diesel
01357,199.0,0.0,3.0,108.0,2.0,0.0,0.0,34.61538461538461,63.78205128205128,0.9615384615384616,diesel
01358,180.0,0.0,3.0,89.0,1.0,1.0,0.0,32.481751824817515,65.69343065693431,1.094890510948905,diesel
01359,107.0,2.0,1.0,67.0,1.0,0.0,1.0,37.43016759776536,59.77653631284916,0.5586592178770949,diesel
01360,532.0,6.0,22.0,697.0,32.0,1.0,15.0,53.40996168582376,40.76628352490421,1.6858237547892718,essence
01361,720.0,2.0,16.0,441.0,16.0,3.0,5.0,36.65835411471321,59.85037406483791,1.3300083125519535,diesel
01362,291.0,4.0,12.0,200.0,14.0,3.0,6.0,37.735849056603776,54.90566037735849,2.2641509433962264,diesel
01363,733.0,4.0,10.0,462.0,28.0,7.0,2.0,37.07865168539326,58.82825040128411,0.8025682182985553,diesel
01364,358.0,1.0,4.0,156.0,4.0,5.0,4.0,29.32330827067669,67.29323308270678,0.7518796992481203,diesel
01365,457.0,1.0,3.0,238.0,10.0,5.0,6.0,33.05555555555556,63.47222222222222,0.4166666666666667,diesel
01366,439.0,2.0,6.0,262.0,8.0,1.0,3.0,36.33841886269071,60.887656033287094,0.8321775312066574,diesel
01367,287.0,4.0,1.0,161.0,2.0,0.0,0.0,35.38461538461539,63.07692307692307,0.21978021978021978,diesel
01368,318.0,4.0,4.0,200.0,8.0,3.0,0.0,37.243947858473,59.217877094972074,0.74487895716946,diesel
01369,350.0,0.0,4.0,279.0,6.0,4.0,5.0,43.05555555555556,54.01234567901234,0.6172839506172839,diesel
01370,455.0,2.0,3.0,429.0,17.0,4.0,4.0,46.93654266958425,49.78118161925602,0.3282275711159737,diesel
01371,482.0,6.0,6.0,307.0,19.0,5.0,1.0,37.167070217917676,58.35351089588377,0.7263922518159807,diesel
01372,179.0,1.0,2.0,114.0,4.0,0.0,0.0,38.0,59.66666666666667,0.6666666666666667,diesel
01373,447.0,2.0,7.0,256.0,8.0,5.0,7.0,34.97267759562842,61.065573770491795,0.9562841530054645,diesel
01374,728.0,0.0,19.0,539.0,23.0,8.0,14.0,40.49586776859504,54.69571750563485,1.4274981217129978,diesel
01375,338.0,0.0,1.0,215.0,6.0,1.0,0.0,38.32442067736185,60.249554367201426,0.17825311942959002,diesel
01376,1268.0,11.0,22.0,977.0,55.0,9.0,21.0,41.34574693186627,53.660600931019886,0.9310198899703767,diesel
01378,1071.0,8.0,17.0,689.0,46.0,12.0,10.0,37.18294657312467,57.798165137614674,0.9174311926605505,diesel
01379,295.0,1.0,3.0,170.0,8.0,2.0,0.0,35.49060542797495,61.5866388308977,0.6263048016701461,diesel
01380,280.0,0.0,4.0,158.0,3.0,4.0,0.0,35.18930957683742,62.360801781737194,0.8908685968819599,diesel
01381,388.0,2.0,10.0,188.0,7.0,2.0,1.0,31.438127090301005,64.88294314381271,1.6722408026755853,diesel
01382,116.0,0.0,1.0,74.0,1.0,2.0,1.0,37.94871794871795,59.48717948717949,0.5128205128205128,diesel
01383,568.0,1.0,8.0,334.0,9.0,7.0,3.0,35.913978494623656,61.0752688172043,0.8602150537634409,diesel
01384,732.0,4.0,10.0,428.0,8.0,2.0,4.0,36.02693602693603,61.61616161616161,0.8417508417508417,diesel
01385,340.0,3.0,15.0,326.0,17.0,1.0,2.0,46.30681818181818,48.29545454545455,2.130681818181818,diesel
01386,463.0,2.0,7.0,291.0,14.0,4.0,2.0,37.16475095785441,59.131545338441896,0.8939974457215836,diesel
01387,93.0,0.0,4.0,45.0,3.0,0.0,1.0,30.82191780821918,63.6986301369863,2.73972602739726,diesel
01388,418.0,1.0,4.0,212.0,5.0,3.0,2.0,32.86821705426357,64.8062015503876,0.6201550387596899,diesel
01389,722.0,1.0,11.0,488.0,21.0,4.0,7.0,38.91547049441787,57.57575757575758,0.8771929824561403,diesel
01390,655.0,12.0,15.0,291.0,18.0,1.0,26.0,28.585461689587426,64.3418467583497,1.4734774066797642,diesel
01391,141.0,0.0,1.0,71.0,4.0,1.0,1.0,32.42009132420091,64.38356164383562,0.45662100456621,diesel
01392,249.0,3.0,2.0,196.0,3.0,0.0,2.0,43.07692307692308,54.72527472527473,0.43956043956043955,diesel
01393,201.0,2.0,5.0,128.0,6.0,0.0,0.0,37.42690058479532,58.77192982456141,1.461988304093567,diesel
01396,366.0,2.0,1.0,221.0,8.0,1.0,1.0,36.833333333333336,61.0,0.16666666666666669,diesel
01397,271.0,1.0,16.0,367.0,37.0,2.0,13.0,51.90947666195191,38.330975954738335,2.263083451202263,essence
01398,494.0,5.0,11.0,376.0,20.0,2.0,10.0,40.95860566448802,53.812636165577345,1.1982570806100217,diesel
01399,537.0,5.0,28.0,779.0,77.0,4.0,18.0,53.79834254143646,37.08563535911602,1.9337016574585635,essence
01400,69.0,0.0,2.0,33.0,0.0,0.0,0.0,31.73076923076923,66.34615384615384,1.9230769230769231,diesel
01401,500.0,6.0,28.0,738.0,44.0,1.0,21.0,55.15695067264574,37.369207772795214,2.092675635276532,essence
01402,279.0,1.0,1.0,141.0,3.0,1.0,0.0,33.098591549295776,65.49295774647888,0.2347417840375587,diesel
01403,514.0,3.0,6.0,328.0,10.0,2.0,5.0,37.78801843317972,59.21658986175116,0.6912442396313364,diesel
01404,65.0,0.0,1.0,36.0,1.0,1.0,0.0,34.61538461538461,62.5,0.9615384615384616,diesel
01405,517.0,1.0,9.0,314.0,19.0,5.0,4.0,36.13348676639816,59.49367088607595,1.0356731875719216,diesel
01406,90.0,0.0,1.0,52.0,1.0,0.0,0.0,36.11111111111111,62.5,0.6944444444444444,diesel
01407,374.0,4.0,3.0,250.0,10.0,2.0,4.0,38.639876352395675,57.80525502318392,0.46367851622874806,diesel
01408,283.0,4.0,4.0,157.0,5.0,1.0,0.0,34.58149779735683,62.33480176211453,0.881057268722467,diesel
01410,113.0,2.0,1.0,81.0,3.0,1.0,3.0,39.705882352941174,55.392156862745104,0.49019607843137253,diesel
01411,127.0,1.0,0.0,66.0,0.0,0.0,0.0,34.02061855670103,65.4639175257732,0.0,diesel
01412,264.0,1.0,3.0,137.0,7.0,2.0,2.0,32.93269230769231,63.46153846153846,0.7211538461538461,diesel
01415,177.0,1.0,3.0,110.0,2.0,0.0,1.0,37.41496598639456,60.204081632653065,1.0204081632653061,diesel
01416,355.0,1.0,5.0,164.0,1.0,5.0,4.0,30.654205607476637,66.35514018691589,0.9345794392523363,diesel
01418,397.0,2.0,15.0,319.0,28.0,5.0,4.0,41.42857142857143,51.55844155844156,1.948051948051948,diesel
01419,1585.0,13.0,89.0,2096.0,182.0,11.0,59.0,51.9454770755886,39.281288723667906,2.2057001239157374,essence
01420,485.0,2.0,4.0,378.0,13.0,1.0,5.0,42.567567567567565,54.61711711711712,0.45045045045045046,diesel
01421,298.0,0.0,8.0,189.0,7.0,0.0,3.0,37.42574257425743,59.009900990099005,1.5841584158415842,diesel
01422,544.0,6.0,17.0,420.0,18.0,4.0,10.0,41.216879293424924,53.385672227674185,1.6683022571148183,diesel
01423,428.0,2.0,12.0,297.0,13.0,5.0,3.0,39.078947368421055,56.315789473684205,1.5789473684210527,diesel
01424,610.0,4.0,18.0,557.0,25.0,5.0,10.0,45.32139951179821,49.63384865744508,1.4646053702196908,diesel
01425,123.0,1.0,1.0,84.0,1.0,0.0,1.0,39.81042654028436,58.29383886255924,0.47393364928909953,diesel
01426,981.0,5.0,20.0,702.0,35.0,12.0,9.0,39.795918367346935,55.61224489795919,1.1337868480725624,diesel
01427,2379.0,20.0,58.0,1747.0,67.0,14.0,37.0,40.42110134197131,55.0439611291069,1.3419713095788985,diesel
01428,52.0,0.0,3.0,28.0,1.0,2.0,0.0,32.55813953488372,60.46511627906976,3.488372093023256,diesel
01429,269.0,1.0,5.0,202.0,8.0,2.0,0.0,41.478439425051334,55.23613963039015,1.0266940451745379,diesel
01430,239.0,2.0,6.0,164.0,8.0,3.0,3.0,38.588235294117645,56.23529411764706,1.411764705882353,diesel
01431,480.0,1.0,13.0,393.0,9.0,1.0,1.0,43.76391982182628,53.4521158129176,1.447661469933185,diesel
01432,147.0,0.0,2.0,96.0,2.0,0.0,3.0,38.4,58.8,0.8,diesel
01433,114.0,0.0,1.0,51.0,3.0,1.0,1.0,29.82456140350877,66.66666666666666,0.5847953216374269,diesel
01434,195.0,0.0,3.0,121.0,2.0,0.0,4.0,37.230769230769226,60.0,0.9230769230769231,diesel
01435,549.0,3.0,34.0,804.0,53.0,3.0,17.0,54.955570745044426,37.52563226247437,2.3239917976760083,essence
01436,142.0,3.0,6.0,184.0,12.0,0.0,3.0,52.57142857142857,40.57142857142857,1.7142857142857144,essence
01437,86.0,1.0,0.0,40.0,3.0,0.0,2.0,30.303030303030305,65.15151515151516,0.0,diesel
01439,43.0,0.0,1.0,18.0,0.0,0.0,1.0,28.57142857142857,68.25396825396825,1.5873015873015872,diesel
01441,271.0,1.0,1.0,175.0,3.0,5.0,0.0,38.377192982456144,59.42982456140351,0.21929824561403508,diesel
01443,1707.0,12.0,26.0,1150.0,47.0,8.0,7.0,38.89076766993574,57.72742644572202,0.879269529928982,diesel
01444,516.0,7.0,8.0,315.0,15.0,4.0,3.0,36.29032258064516,59.44700460829493,0.9216589861751152,diesel
01445,262.0,0.0,3.0,158.0,6.0,3.0,1.0,36.489607390300236,60.5080831408776,0.6928406466512702,diesel
01446,636.0,2.0,13.0,373.0,14.0,7.0,6.0,35.49000951474786,60.51379638439581,1.236917221693625,diesel
01447,446.0,2.0,7.0,315.0,12.0,4.0,2.0,39.974619289340104,56.598984771573605,0.8883248730964468,diesel
01448,153.0,0.0,3.0,135.0,3.0,0.0,0.0,45.91836734693878,52.04081632653062,1.0204081632653061,diesel
01449,299.0,0.0,7.0,180.0,8.0,4.0,1.0,36.07214428857716,59.919839679358724,1.402805611222445,diesel
01450,1383.0,5.0,37.0,975.0,47.0,8.0,17.0,39.44174757281553,55.94660194174757,1.4967637540453074,diesel
01451,2501.0,19.0,49.0,2097.0,98.0,19.0,47.0,43.41614906832298,51.780538302277435,1.0144927536231882,diesel
01452,388.0,5.0,3.0,238.0,12.0,2.0,1.0,36.67180277349769,59.78428351309707,0.46224961479198773,diesel
01453,295.0,1.0,3.0,167.0,1.0,4.0,3.0,35.232067510548525,62.236286919831215,0.6329113924050633,diesel
01454,458.0,2.0,5.0,292.0,14.0,4.0,4.0,37.48395378690629,58.793324775353014,0.6418485237483954,diesel
01456,26.0,0.0,1.0,27.0,0.0,0.0,1.0,49.09090909090909,47.27272727272727,1.8181818181818181,essence
01457,1205.0,5.0,18.0,708.0,23.0,6.0,10.0,35.848101265822784,61.01265822784811,0.9113924050632912,diesel
01XXX,14.0,0.0,0.0,11.0,0.0,0.0,0.0,44.0,56.00000000000001,0.0,diesel
02001,232.0,0.0,2.0,94.0,4.0,2.0,3.0,27.89317507418398,68.84272997032642,0.5934718100890208,diesel
02002,272.0,1.0,1.0,96.0,4.0,2.0,1.0,25.46419098143236,72.14854111405835,0.2652519893899204,diesel
02003,425.0,1.0,4.0,240.0,2.0,1.0,3.0,35.50295857988166,62.8698224852071,0.591715976331361,diesel
02004,86.0,0.0,0.0,35.0,0.0,0.0,0.0,28.92561983471074,71.07438016528926,0.0,diesel
02005,175.0,1.0,0.0,84.0,5.0,0.0,0.0,31.69811320754717,66.0377358490566,0.0,diesel
02006,135.0,1.0,0.0,53.0,1.0,1.0,6.0,26.903553299492383,68.52791878172589,0.0,diesel
02007,53.0,0.0,0.0,20.0,1.0,0.0,2.0,26.31578947368421,69.73684210526315,0.0,diesel
02008,142.0,0.0,2.0,40.0,1.0,0.0,1.0,21.50537634408602,76.34408602150538,1.0752688172043012,diesel
02009,227.0,2.0,1.0,88.0,5.0,2.0,0.0,27.076923076923077,69.84615384615384,0.3076923076923077,diesel
02010,74.0,0.0,0.0,33.0,1.0,1.0,1.0,30.0,67.27272727272727,0.0,diesel
02011,486.0,1.0,6.0,302.0,8.0,0.0,7.0,37.28395061728395,60.0,0.7407407407407408,diesel
02012,27.0,1.0,0.0,12.0,4.0,0.0,0.0,27.27272727272727,61.36363636363637,0.0,diesel
02013,183.0,2.0,1.0,62.0,0.0,0.0,1.0,24.899598393574294,73.49397590361446,0.4016064257028112,diesel
02014,319.0,0.0,6.0,149.0,5.0,1.0,2.0,30.91286307053942,66.18257261410788,1.2448132780082988,diesel
02015,34.0,1.0,0.0,13.0,0.0,1.0,0.0,26.53061224489796,69.38775510204081,0.0,diesel
02016,100.0,0.0,0.0,59.0,2.0,0.0,0.0,36.64596273291926,62.11180124223602,0.0,diesel
02017,103.0,2.0,3.0,44.0,3.0,1.0,0.0,28.205128205128204,66.02564102564102,1.9230769230769231,diesel
02018,944.0,8.0,13.0,540.0,25.0,6.0,2.0,35.110533159947984,61.378413524057216,0.8452535760728219,diesel
02019,143.0,1.0,0.0,64.0,2.0,1.0,1.0,30.18867924528302,67.45283018867924,0.0,diesel
02020,218.0,0.0,2.0,62.0,4.0,0.0,0.0,21.678321678321677,76.22377622377621,0.6993006993006993,diesel
02021,37.0,0.0,0.0,7.0,0.0,1.0,0.0,15.555555555555555,82.22222222222221,0.0,diesel
02022,182.0,1.0,3.0,81.0,5.0,1.0,1.0,29.56204379562044,66.42335766423358,1.094890510948905,diesel
02023,62.0,0.0,0.0,14.0,0.0,1.0,0.0,18.181818181818183,80.51948051948052,0.0,diesel
02024,17.0,0.0,0.0,12.0,0.0,0.0,0.0,41.37931034482759,58.620689655172406,0.0,diesel
02025,140.0,1.0,2.0,74.0,3.0,2.0,2.0,33.035714285714285,62.5,0.8928571428571428,diesel
02027,101.0,1.0,2.0,36.0,3.0,2.0,0.0,24.82758620689655,69.6551724137931,1.3793103448275863,diesel
02028,988.0,5.0,14.0,688.0,22.0,8.0,3.0,39.81481481481482,57.17592592592593,0.8101851851851851,diesel
02029,139.0,1.0,2.0,87.0,2.0,0.0,0.0,37.66233766233766,60.17316017316018,0.8658008658008658,diesel
02030,115.0,1.0,0.0,50.0,5.0,0.0,0.0,29.239766081871345,67.2514619883041,0.0,diesel
02031,303.0,0.0,1.0,107.0,1.0,6.0,0.0,25.598086124401913,72.48803827751196,0.23923444976076555,diesel
02032,96.0,0.0,1.0,47.0,1.0,0.0,0.0,32.41379310344827,66.20689655172414,0.6896551724137931,diesel
02033,59.0,0.0,1.0,13.0,0.0,0.0,0.0,17.80821917808219,80.82191780821918,1.36986301369863,diesel
02034,43.0,0.0,0.0,12.0,0.0,0.0,0.0,21.818181818181817,78.18181818181819,0.0,diesel
02035,115.0,1.0,1.0,45.0,0.0,0.0,2.0,27.439024390243905,70.1219512195122,0.6097560975609756,diesel
02036,38.0,0.0,0.0,11.0,0.0,0.0,0.0,22.448979591836736,77.55102040816327,0.0,diesel
02037,519.0,4.0,4.0,313.0,14.0,3.0,1.0,36.48018648018648,60.48951048951049,0.4662004662004662,diesel
02038,24.0,0.0,0.0,9.0,0.0,1.0,0.0,26.47058823529412,70.58823529411765,0.0,diesel
02039,65.0,0.0,1.0,38.0,0.0,0.0,0.0,36.53846153846153,62.5,0.9615384615384616,diesel
02040,82.0,0.0,0.0,28.0,1.0,0.0,0.0,25.225225225225223,73.87387387387388,0.0,diesel
02041,343.0,4.0,3.0,198.0,5.0,0.0,1.0,35.74007220216607,61.91335740072203,0.5415162454873645,diesel
02042,138.0,0.0,1.0,121.0,7.0,0.0,1.0,45.149253731343286,51.49253731343284,0.3731343283582089,diesel
02043,25.0,0.0,0.0,11.0,0.0,0.0,0.0,30.555555555555557,69.44444444444444,0.0,diesel
02044,9.0,0.0,0.0,6.0,0.0,0.0,0.0,40.0,60.0,0.0,diesel
02046,279.0,0.0,1.0,136.0,2.0,4.0,0.0,32.22748815165877,66.11374407582939,0.23696682464454977,diesel
02047,59.0,0.0,0.0,22.0,0.0,0.0,1.0,26.82926829268293,71.95121951219512,0.0,diesel
02048,51.0,2.0,0.0,25.0,1.0,2.0,2.0,30.120481927710845,61.44578313253012,0.0,diesel
02049,330.0,2.0,2.0,148.0,6.0,4.0,3.0,29.898989898989896,66.66666666666666,0.40404040404040403,diesel
02050,126.0,1.0,2.0,55.0,3.0,2.0,0.0,29.100529100529098,66.66666666666666,1.0582010582010581,diesel
02051,165.0,1.0,0.0,83.0,4.0,1.0,1.0,32.549019607843135,64.70588235294117,0.0,diesel
02052,50.0,2.0,0.0,30.0,2.0,0.0,0.0,35.714285714285715,59.523809523809526,0.0,diesel
02053,271.0,0.0,2.0,117.0,9.0,2.0,0.0,29.177057356608476,67.58104738154613,0.4987531172069825,diesel
02054,222.0,0.0,3.0,92.0,5.0,0.0,4.0,28.22085889570552,68.09815950920245,0.9202453987730062,diesel
02055,50.0,1.0,0.0,15.0,2.0,0.0,0.0,22.058823529411764,73.52941176470588,0.0,diesel
02056,81.0,0.0,0.0,32.0,0.0,0.0,0.0,28.31858407079646,71.68141592920354,0.0,diesel
02057,507.0,0.0,3.0,222.0,5.0,3.0,2.0,29.919137466307276,68.3288409703504,0.40431266846361186,diesel
02058,336.0,1.0,4.0,163.0,6.0,3.0,3.0,31.589147286821706,65.11627906976744,0.7751937984496124,diesel
02059,954.0,10.0,6.0,468.0,9.0,7.0,2.0,32.142857142857146,65.52197802197803,0.4120879120879121,diesel
02060,103.0,3.0,0.0,52.0,5.0,0.0,0.0,31.901840490797547,63.190184049079754,0.0,diesel
02061,117.0,1.0,0.0,35.0,2.0,0.0,0.0,22.58064516129032,75.48387096774194,0.0,diesel
02062,68.0,0.0,0.0,20.0,4.0,0.0,0.0,21.73913043478261,73.91304347826086,0.0,diesel
02063,147.0,1.0,5.0,88.0,5.0,0.0,0.0,35.77235772357724,59.756097560975604,2.0325203252032518,diesel
02064,1137.0,17.0,19.0,854.0,48.0,8.0,14.0,40.72484501669051,54.220314735336196,0.9060562708631379,diesel
02065,255.0,2.0,1.0,107.0,3.0,1.0,1.0,28.91891891891892,68.91891891891892,0.2702702702702703,diesel
02066,69.0,0.0,0.0,63.0,1.0,0.0,0.0,47.368421052631575,51.8796992481203,0.0,diesel
02067,105.0,0.0,1.0,35.0,0.0,0.0,0.0,24.822695035460992,74.46808510638297,0.7092198581560284,diesel
