COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
22005,0,2,inf
22006,0,1,inf
22008,0,8,inf
22011,0,4,inf
22012,0,3,inf
22013,0,5,inf
22014,0,3,inf
22015,0,2,inf
22016,0,1,inf
22018,0,1,inf
22019,0,1,inf
22020,0,7,inf
22021,0,2,inf
22023,0,1,inf
22025,0,8,inf
22026,0,2,inf
22028,0,4,inf
22029,0,1,inf
22030,0,1,inf
22032,0,4,inf
22033,0,1,inf
22034,0,3,inf
22035,0,2,inf
22036,0,2,inf
22039,0,0,
22040,0,4,inf
22041,0,3,inf
22042,0,3,inf
22044,0,4,inf
22045,0,1,inf
22046,0,20,inf
22047,0,3,inf
22048,0,5,inf
22049,0,4,inf
22050,0,128,inf
22052,0,2,inf
22054,0,27,inf
22055,0,56,inf
22056,0,1,inf
22057,0,1,inf
22059,1,9,800.0
22060,0,2,inf
22061,0,5,inf
22062,0,1,inf
22063,0,3,inf
22064,0,2,inf
22065,0,8,inf
22067,0,10,inf
22068,0,2,inf
22069,0,2,inf
22070,0,18,inf
22071,0,1,inf
22072,0,1,inf
22073,0,2,inf
22075,0,1,inf
22076,0,3,inf
22077,0,4,inf
22079,0,8,inf
22081,0,26,inf
22082,0,8,inf
22083,0,1,inf
22084,0,12,inf
22085,0,0,
22086,0,0,
22087,0,2,inf
22088,0,1,inf
22090,0,6,inf
22091,0,2,inf
22092,0,2,inf
22093,0,100,inf
22094,0,13,inf
22095,0,2,inf
22096,0,1,inf
22097,0,2,inf
22098,0,9,inf
22099,0,7,inf
22101,0,6,inf
22103,0,18,inf
22104,0,0,
22105,0,9,inf
22106,0,34,inf
22107,0,5,inf
22109,0,1,inf
22110,0,3,inf
22111,0,5,inf
22112,0,2,inf
22113,0,202,inf
22114,0,1,inf
22115,0,1,inf
22116,0,4,inf
22117,0,9,inf
22118,0,18,inf
22119,0,5,inf
22121,0,2,inf
22124,0,1,inf
22126,0,1,inf
22127,0,7,inf
22128,0,1,inf
22129,0,1,inf
22131,0,4,inf
22133,0,3,inf
22134,0,27,inf
22135,0,6,inf
22136,0,49,inf
22137,0,5,inf
22139,0,1,inf
22140,0,4,inf
22141,0,1,inf
22143,0,13,inf
22144,0,4,inf
22145,0,1,inf
22146,0,8,inf
22147,0,5,inf
22148,0,1,inf
22150,0,3,inf
22152,0,4,inf
22153,0,5,inf
22155,0,3,inf
22158,0,12,inf
22160,0,4,inf
22161,0,4,inf
22162,0,44,inf
22163,0,1,inf
22164,0,4,inf
22165,0,1,inf
22166,0,19,inf
22168,1,77,7600.0
22170,0,6,inf
22171,0,21,inf
22172,0,5,inf
22174,0,2,inf
22175,0,7,inf
22176,0,31,inf
22177,0,6,inf
22178,0,4,inf
22179,0,7,inf
22180,0,7,inf
22181,0,3,inf
22182,0,16,inf
22183,0,4,inf
22184,0,2,inf
22185,0,8,inf
22186,0,39,inf
22187,0,126,inf
22188,0,3,inf
22189,0,1,inf
22190,0,25,inf
22193,0,15,inf
22194,0,18,inf
22195,0,10,inf
22196,0,5,inf
22197,0,21,inf
22198,0,24,inf
22199,0,3,inf
22200,0,2,inf
22201,0,9,inf
22202,0,2,inf
22203,0,13,inf
22204,0,4,inf
22205,0,1,inf
22206,0,13,inf
22207,0,7,inf
22208,0,9,inf
22209,0,16,inf
22210,0,36,inf
22211,0,29,inf
22212,0,5,inf
22213,0,22,inf
22214,0,12,inf
22215,1,84,8300.0
22216,0,2,inf
22218,0,7,inf
22219,0,5,inf
22220,0,9,inf
22221,0,2,inf
22222,0,31,inf
22223,0,4,inf
22224,0,15,inf
22225,0,36,inf
22226,0,11,inf
22227,0,3,inf
22228,0,6,inf
22229,0,6,inf
22232,0,11,inf
22233,0,8,inf
22234,0,3,inf
22236,0,4,inf
22237,0,11,inf
22238,0,1,inf
22239,0,7,inf
22240,0,5,inf
22242,0,1,inf
22243,0,2,inf
22244,0,1,inf
22245,0,4,inf
22246,0,12,inf
22248,0,3,inf
22249,0,3,inf
22250,0,2,inf
22251,0,38,inf
22254,0,2,inf
22255,0,6,inf
22256,0,7,inf
22257,0,3,inf
22258,0,17,inf
22259,0,32,inf
22260,0,1,inf
22261,0,1,inf
22262,0,14,inf
22263,0,2,inf
22264,0,9,inf
22265,0,8,inf
22266,0,11,inf
22268,0,1,inf
22269,0,1,inf
22271,0,2,inf
22272,0,17,inf
22273,0,17,inf
22274,0,2,inf
22275,0,3,inf
22276,0,4,inf
22277,0,13,inf
22278,0,249,inf
22279,0,5,inf
22280,0,7,inf
22281,0,5,inf
22282,0,24,inf
22283,0,4,inf
22286,0,2,inf
22287,0,6,inf
22289,0,1,inf
22294,0,1,inf
22296,0,8,inf
22299,0,7,inf
22300,0,1,inf
22302,0,13,inf
22304,0,3,inf
22306,0,4,inf
22307,0,8,inf
22308,0,4,inf
22309,0,1,inf
22310,0,0,
22311,0,5,inf
22313,0,1,inf
22314,0,2,inf
22315,0,1,inf
22316,0,4,inf
22317,0,1,inf
22318,0,1,inf
22319,0,1,inf
22321,0,8,inf
22322,0,1,inf
22323,0,4,inf
22324,0,11,inf
22325,0,19,inf
22326,0,1,inf
22327,0,14,inf
22328,0,2,inf
22330,0,6,inf
22332,0,0,
22333,0,2,inf
22334,0,1,inf
22337,0,3,inf
22338,0,2,inf
22339,0,35,inf
22340,0,6,inf
22341,0,6,inf
22342,0,1,inf
22343,0,34,inf
22344,0,3,inf
22345,0,4,inf
22346,0,4,inf
22347,0,3,inf
22349,0,7,inf
22350,0,3,inf
22351,0,1,inf
22352,0,2,inf
22353,0,11,inf
22354,0,1,inf
22356,0,6,inf
22358,0,2,inf
22359,0,1,inf
22360,0,51,inf
22361,0,3,inf
22362,0,7,inf
22363,0,11,inf
22364,0,14,inf
22366,0,1,inf
22368,0,4,inf
22369,0,1,inf
22370,0,1,inf
22372,0,7,inf
22373,0,1,inf
22375,0,1,inf
22376,0,2,inf
22377,0,7,inf
22378,0,2,inf
22379,0,7,inf
22380,0,4,inf
22381,0,3,inf
22383,0,1,inf
22384,0,5,inf
22385,0,10,inf
22386,0,2,inf
22387,0,6,inf
22388,0,3,inf
22389,0,37,inf
22390,1,5,400.0
22391,0,2,inf
23001,0,2,inf
23002,0,1,inf
23004,0,2,inf
23005,0,1,inf
23006,0,2,inf
23007,0,1,inf
23008,0,6,inf
23011,0,1,inf
23013,0,5,inf
23015,0,1,inf
23017,0,2,inf
23018,0,1,inf
23021,0,4,inf
23022,0,1,inf
23024,0,1,inf
23025,0,3,inf
23030,0,4,inf
23031,0,4,inf
23032,0,1,inf
23033,0,1,inf
23035,0,2,inf
23036,0,4,inf
23045,0,5,inf
23046,0,0,
23047,0,1,inf
23052,0,1,inf
23057,0,1,inf
23058,0,1,inf
23059,0,1,inf
23060,0,0,
23061,0,1,inf
23064,0,3,inf
23065,0,1,inf
23067,0,2,inf
23069,0,1,inf
23072,0,1,inf
23073,0,0,
23074,0,1,inf
23075,0,6,inf
23076,0,5,inf
23077,0,1,inf
23079,0,2,inf
23082,0,1,inf
23083,0,1,inf
23087,0,2,inf
23090,0,1,inf
23092,0,1,inf
23093,0,4,inf
23095,0,2,inf
23096,0,102,inf
23100,0,1,inf
23102,0,3,inf
23104,0,1,inf
23105,0,0,
23106,0,2,inf
23107,0,1,inf
23110,0,1,inf
23111,0,1,inf
23112,0,1,inf
23113,0,1,inf
23115,0,1,inf
23122,0,1,inf
23124,0,3,inf
23128,0,1,inf
23130,0,2,inf
23131,0,0,
23132,0,0,
23133,0,3,inf
23136,0,1,inf
23137,0,1,inf
23138,0,1,inf
23139,0,1,inf
23140,0,1,inf
23141,0,2,inf
23143,0,4,inf
23144,0,0,
23146,0,1,inf
23149,0,2,inf
23152,0,0,
23154,0,2,inf
23155,0,2,inf
23159,0,1,inf
23160,0,3,inf
23162,0,0,
23164,0,3,inf
23165,0,2,inf
23166,0,1,inf
23167,0,1,inf
23168,0,3,inf
23169,0,1,inf
23170,0,2,inf
23174,0,2,inf
23176,0,20,inf
23177,0,3,inf
23178,0,1,inf
23181,0,1,inf
23186,0,3,inf
23188,0,0,
23189,0,5,inf
23190,0,1,inf
23191,0,2,inf
23192,0,3,inf
23193,0,25,inf
23194,0,1,inf
23195,0,3,inf
23196,0,2,inf
23202,0,2,inf
23206,0,2,inf
23207,0,1,inf
23208,0,5,inf
23209,0,2,inf
23210,0,2,inf
23213,0,2,inf
23214,0,1,inf
23216,0,2,inf
23217,0,0,
23219,0,7,inf
23220,0,3,inf
23229,0,0,
23230,0,1,inf
23232,0,1,inf
23236,0,1,inf
23238,0,1,inf
23239,0,2,inf
23240,0,4,inf
23241,0,1,inf
23244,0,3,inf
23245,0,3,inf
23246,0,1,inf
23247,0,6,inf
23248,0,3,inf
23251,0,1,inf
23254,0,1,inf
23257,0,2,inf
23260,0,1,inf
23261,0,2,inf
23262,0,0,
23263,0,2,inf
23266,0,1,inf
24001,0,2,inf
24002,0,6,inf
24004,0,6,inf
24005,0,2,inf
24006,0,0,
24007,0,2,inf
24008,0,2,inf
24009,0,0,
24010,0,6,inf
24011,0,5,inf
24012,0,4,inf
24014,0,3,inf
24015,0,1,inf
24016,0,3,inf
24018,0,5,inf
24019,0,1,inf
24020,0,10,inf
24021,0,1,inf
24022,0,2,inf
24023,0,2,inf
24025,0,1,inf
24026,0,25,inf
24027,0,5,inf
24028,0,8,inf
24029,0,3,inf
24030,0,2,inf
24031,0,3,inf
24032,0,3,inf
24034,0,1,inf
24035,0,5,inf
24036,0,1,inf
24037,2,188,9300.0
24038,0,2,inf
24040,0,3,inf
24042,0,6,inf
24045,0,0,
24048,0,1,inf
24050,0,1,inf
24053,1,64,6300.0
24054,0,4,inf
24055,0,2,inf
24059,0,0,
24061,0,3,inf
24062,0,1,inf
24063,0,1,inf
24064,0,18,inf
24066,0,1,inf
24067,0,17,inf
24068,0,11,inf
24069,0,3,inf
24071,0,2,inf
24074,1,4,300.0
24075,0,2,inf
24076,0,2,inf
24077,0,2,inf
24080,0,0,
24081,0,1,inf
24082,0,4,inf
24083,0,2,inf
24086,0,2,inf
24087,0,9,inf
24088,0,1,inf
24090,0,0,
24091,0,4,inf
24094,0,3,inf
24096,0,4,inf
24097,0,1,inf
24098,0,21,inf
24100,0,2,inf
24101,0,1,inf
24102,0,20,inf
24104,0,6,inf
24105,0,1,inf
24106,0,2,inf
24107,0,2,inf
24108,0,8,inf
24111,0,1,inf
24115,1,15,1400.0
24116,0,2,inf
24119,0,2,inf
24120,0,3,inf
24122,0,3,inf
24124,0,2,inf
24126,0,1,inf
24128,0,3,inf
24129,0,0,
24130,0,4,inf
24132,0,3,inf
24133,0,4,inf
24134,0,3,inf
24135,0,2,inf
24137,0,3,inf
24138,1,46,4500.0
24139,0,15,inf
24140,0,8,inf
24141,0,0,
24142,0,7,inf
24143,0,3,inf
24144,0,1,inf
24145,0,11,inf
24146,0,2,inf
24147,1,5,400.0
24148,0,0,
24150,0,5,inf
24152,0,3,inf
24153,0,0,
24154,0,4,inf
24155,0,9,inf
24156,0,7,inf
24157,0,3,inf
24158,0,2,inf
24160,0,4,inf
24161,0,1,inf
24163,0,1,inf
24164,0,3,inf
24165,0,1,inf
24167,0,16,inf
24168,0,1,inf
24171,0,2,inf
24172,0,12,inf
24177,0,2,inf
24179,0,2,inf
24180,0,0,
24182,0,6,inf
24184,0,1,inf
24189,0,3,inf
24190,0,2,inf
24191,0,1,inf
24193,0,2,inf
24194,0,12,inf
24196,0,1,inf
24197,0,4,inf
24199,0,1,inf
24200,0,1,inf
24205,0,2,inf
24207,0,2,inf
24208,0,1,inf
24210,0,7,inf
24211,0,2,inf
24212,0,5,inf
24214,0,6,inf
24215,0,1,inf
24217,0,2,inf
24218,0,3,inf
24220,0,2,inf
24222,0,12,inf
24223,0,17,inf
24224,0,7,inf
24225,0,13,inf
24226,0,8,inf
24227,0,3,inf
24228,0,3,inf
24229,0,5,inf
24232,0,4,inf
24234,0,3,inf
24236,0,7,inf
24237,0,8,inf
24238,0,1,inf
24240,0,6,inf
24242,0,2,inf
24243,0,4,inf
24244,0,0,
24245,0,3,inf
24246,0,2,inf
24247,0,1,inf
24251,0,4,inf
24252,0,3,inf
24253,0,3,inf
24254,0,1,inf
24255,0,2,inf
24256,0,37,inf
24257,0,1,inf
24259,0,7,inf
24260,0,4,inf
24261,0,2,inf
24262,0,2,inf
24263,0,0,
24264,0,7,inf
24266,0,8,inf
24268,0,7,inf
24269,0,2,inf
24271,0,1,inf
24272,0,2,inf
24273,0,3,inf
24274,0,4,inf
24276,0,2,inf
24280,0,1,inf
24281,0,1,inf
24282,0,2,inf
24284,0,1,inf
24285,0,1,inf
24286,0,2,inf
24288,0,3,inf
24289,0,8,inf
24291,0,16,inf
24292,0,2,inf
24293,0,1,inf
24294,0,41,inf
24295,0,5,inf
24296,0,6,inf
24297,0,4,inf
24299,0,13,inf
24300,0,0,
24301,0,1,inf
24302,0,1,inf
24303,0,2,inf
24304,0,1,inf
24306,0,1,inf
24308,0,3,inf
24309,0,16,inf
24311,0,14,inf
24312,1,39,3800.0
24317,0,3,inf
24318,0,2,inf
24319,0,3,inf
24320,0,4,inf
24321,0,1,inf
24322,7,112,1500.0
24323,0,1,inf
24324,0,3,inf
24325,0,2,inf
24326,0,1,inf
24328,0,1,inf
24329,1,3,200.0
24330,0,7,inf
24331,0,3,inf
24334,0,0,
24335,0,10,inf
24336,0,2,inf
24338,0,2,inf
24339,0,0,
24340,0,31,inf
24341,0,10,inf
24345,0,4,inf
24346,0,1,inf
24348,0,1,inf
24349,0,4,inf
24350,0,8,inf
24351,0,5,inf
24352,0,39,inf
24353,0,3,inf
24354,0,8,inf
24355,0,1,inf
24356,0,3,inf
24357,0,1,inf
24359,0,3,inf
24360,0,1,inf
24361,0,4,inf
24362,0,7,inf
24364,0,3,inf
24366,0,3,inf
24367,0,1,inf
24370,0,8,inf
24371,0,1,inf
24372,0,18,inf
24373,0,2,inf
24374,0,1,inf
24375,0,2,inf
24376,0,7,inf
24378,0,1,inf
24379,0,4,inf
24380,0,2,inf
24382,0,5,inf
24383,0,3,inf
24388,0,1,inf
24390,0,1,inf
24395,0,0,
24396,0,14,inf
24398,0,2,inf
24401,0,1,inf
24405,0,1,inf
24406,0,1,inf
24407,0,2,inf
24408,0,3,inf
24409,0,9,inf
24411,0,2,inf
24412,0,4,inf
24413,0,5,inf
24414,0,3,inf
24415,0,1,inf
24416,0,1,inf
24417,0,2,inf
24418,0,5,inf
24419,0,2,inf
24421,0,1,inf
24422,0,1,inf
24423,0,1,inf
24424,0,1,inf
24425,0,1,inf
24426,0,2,inf
24428,0,3,inf
24432,0,5,inf
24434,0,1,inf
24436,0,6,inf
24437,0,3,inf
24438,0,4,inf
24441,0,1,inf
24442,0,5,inf
24443,0,3,inf
24445,0,1,inf
24449,0,5,inf
24450,0,2,inf
24451,0,2,inf
24452,0,2,inf
24454,0,5,inf
24455,0,4,inf
24457,0,2,inf
24458,0,2,inf
24461,0,5,inf
24462,1,9,800.0
24463,0,3,inf
24464,0,1,inf
24468,1,0,-100.0
24470,0,2,inf
24471,0,2,inf
24472,0,8,inf
24473,0,3,inf
24474,0,0,
24477,0,1,inf
24478,0,1,inf
24479,0,2,inf
24480,0,2,inf
24481,0,1,inf
24482,0,1,inf
24484,0,3,inf
24485,0,2,inf
24486,0,4,inf
24487,0,2,inf
24488,0,0,
24489,0,2,inf
24490,0,8,inf
24491,0,3,inf
24493,0,2,inf
24494,0,6,inf
24496,0,0,
24498,0,1,inf
24499,0,8,inf
24500,0,1,inf
24501,0,2,inf
24507,0,1,inf
24508,0,3,inf
24509,0,2,inf
24510,0,6,inf
24512,0,3,inf
24513,0,1,inf
24514,0,1,inf
24515,0,1,inf
24516,0,3,inf
24519,0,1,inf
24520,0,77,inf
24521,0,3,inf
24523,0,3,inf
24524,0,1,inf
24526,0,4,inf
24527,0,3,inf
24531,0,1,inf
24532,0,1,inf
24533,0,1,inf
24534,0,6,inf
24535,0,4,inf
24536,0,1,inf
24537,0,2,inf
24538,0,4,inf
24540,0,13,inf
24541,0,1,inf
24543,1,9,800.0
24544,0,0,
24547,0,11,inf
24549,1,4,300.0
24550,1,4,300.0
24551,0,9,inf
24552,0,1,inf
24553,0,10,inf
24554,0,5,inf
24555,0,3,inf
24557,1,135,13400.0
24558,0,1,inf
24560,0,1,inf
24562,0,2,inf
24563,0,2,inf
24564,0,2,inf
24565,0,1,inf
24566,0,5,inf
24567,0,1,inf
24568,0,4,inf
24571,0,7,inf
24573,0,2,inf
24574,0,3,inf
24575,0,2,inf
24576,0,2,inf
24577,0,5,inf
24580,0,1,inf
24581,1,4,300.0
24582,0,2,inf
24584,0,6,inf
24585,0,3,inf
24586,0,4,inf
24587,0,6,inf
25001,0,0,
25002,0,2,inf
25003,0,1,inf
25004,0,4,inf
25007,0,2,inf
25008,0,1,inf
25011,0,8,inf
25012,0,5,inf
25013,0,0,
25014,0,7,inf
25015,0,4,inf
25016,0,1,inf
25018,0,4,inf
25019,0,1,inf
25020,0,7,inf
25021,0,9,inf
25022,0,5,inf
25024,0,9,inf
25025,0,4,inf
25026,0,1,inf
25029,0,0,
25030,0,3,inf
25031,0,44,inf
25032,0,2,inf
25033,0,1,inf
25035,0,20,inf
25036,0,16,inf
25039,0,3,inf
25040,0,6,inf
25041,0,1,inf
25042,0,1,inf
25043,0,17,inf
25047,0,30,inf
25048,0,14,inf
25049,0,1,inf
25050,0,9,inf
25051,0,0,
25053,0,1,inf
25054,0,3,inf
25055,0,1,inf
25056,13,718,5423.076923076924
25057,0,8,inf
25058,0,8,inf
25059,0,1,inf
25060,0,3,inf
25062,0,2,inf
25063,0,3,inf
25065,0,1,inf
25066,0,1,inf
25067,0,0,
25070,0,1,inf
25071,0,4,inf
25073,0,7,inf
25074,0,9,inf
25075,0,5,inf
25078,0,0,
25079,0,1,inf
25082,0,2,inf
25083,0,1,inf
25084,0,9,inf
25085,0,1,inf
25086,0,2,inf
25089,0,2,inf
25091,0,3,inf
25094,0,1,inf
25095,0,1,inf
25096,0,2,inf
25097,0,4,inf
25098,0,1,inf
25099,0,1,inf
25100,0,3,inf
25101,0,2,inf
25103,0,8,inf
25104,0,1,inf
25105,0,5,inf
25108,0,1,inf
25109,0,5,inf
25110,0,5,inf
25111,0,3,inf
25112,0,7,inf
25114,0,1,inf
25115,0,2,inf
25116,0,4,inf
25119,0,1,inf
25120,0,2,inf
25121,0,3,inf
25122,0,2,inf
25124,0,1,inf
25125,0,1,inf
25126,0,4,inf
25127,0,21,inf
25131,0,0,
25133,0,32,inf
25136,0,4,inf
25138,0,2,inf
25139,0,3,inf
25141,0,0,
25142,0,2,inf
25145,0,1,inf
25147,0,18,inf
25148,0,4,inf
25149,0,4,inf
25152,0,1,inf
25155,0,5,inf
25156,0,7,inf
25157,0,15,inf
25159,0,2,inf
25160,0,5,inf
25162,0,1,inf
25163,0,2,inf
25170,0,2,inf
25171,0,1,inf
25176,0,1,inf
25179,0,1,inf
25181,0,1,inf
25185,0,1,inf
25186,0,8,inf
25187,0,4,inf
25188,0,7,inf
25189,0,4,inf
25190,0,10,inf
25191,0,2,inf
25193,0,7,inf
25194,0,0,
25195,0,11,inf
25196,0,9,inf
25197,0,3,inf
25198,0,1,inf
25199,0,2,inf
25200,0,8,inf
25201,0,3,inf
25202,0,1,inf
25203,0,3,inf
25204,0,23,inf
25207,0,6,inf
25208,0,1,inf
25209,0,0,
25210,0,1,inf
25211,0,0,
25212,0,21,inf
25213,0,2,inf
25214,0,8,inf
25217,0,4,inf
25219,0,1,inf
25220,0,2,inf
25222,0,6,inf
25223,0,2,inf
25224,0,2,inf
25225,0,1,inf
25226,0,0,
25227,0,1,inf
25228,0,17,inf
25229,0,2,inf
25230,0,15,inf
25231,0,1,inf
25233,0,0,
25235,0,1,inf
25236,0,2,inf
25237,0,3,inf
25238,0,1,inf
25240,0,17,inf
25241,0,2,inf
25242,0,1,inf
25243,0,3,inf
25245,0,8,inf
25246,0,2,inf
25248,0,4,inf
25249,0,1,inf
25251,0,1,inf
25253,0,2,inf
25254,0,11,inf
25255,0,3,inf
25256,0,7,inf
25257,0,1,inf
25258,0,36,inf
25259,0,14,inf
25262,0,1,inf
25263,0,3,inf
25265,0,8,inf
25267,0,2,inf
25270,0,0,
25271,0,13,inf
25274,0,4,inf
25276,0,1,inf
25278,0,1,inf
25280,0,1,inf
25282,0,4,inf
25283,0,0,
25284,0,11,inf
25285,0,7,inf
25287,1,11,1000.0
25288,0,1,inf
25289,0,1,inf
25293,0,9,inf
25295,0,3,inf
25296,0,3,inf
25298,0,1,inf
25300,0,2,inf
25301,0,6,inf
25303,0,4,inf
25304,0,11,inf
25305,0,5,inf
25306,0,1,inf
25307,0,12,inf
25308,0,3,inf
25309,0,12,inf
25314,0,2,inf
25315,0,10,inf
25316,0,0,
25317,0,0,
25318,0,14,inf
25320,0,7,inf
25321,0,41,inf
25322,0,1,inf
25326,0,4,inf
25328,0,4,inf
25330,0,4,inf
25331,0,3,inf
25332,0,4,inf
25334,0,10,inf
25335,0,1,inf
25336,0,5,inf
25339,0,1,inf
25341,0,2,inf
25342,0,1,inf
25343,0,2,inf
25345,0,3,inf
25346,0,2,inf
25347,0,7,inf
25348,0,5,inf
25349,0,1,inf
25350,0,20,inf
25356,0,24,inf
25357,0,5,inf
25360,0,1,inf
25361,0,7,inf
25362,0,4,inf
25364,0,12,inf
25365,0,1,inf
25367,0,15,inf
25368,0,10,inf
25369,0,1,inf
25370,0,7,inf
25371,0,4,inf
25374,0,3,inf
25375,0,6,inf
25376,0,3,inf
25378,0,1,inf
25379,0,0,
25380,0,14,inf
25381,0,29,inf
25382,0,5,inf
25383,0,3,inf
25384,0,1,inf
25386,0,1,inf
25387,0,2,inf
25388,1,139,13800.0
25389,0,1,inf
25390,0,9,inf
25392,0,2,inf
25393,0,3,inf
25394,0,4,inf
25395,0,12,inf
25397,0,14,inf
25398,0,2,inf
25403,0,13,inf
25404,0,2,inf
25405,0,9,inf
25406,0,3,inf
25410,0,13,inf
25411,0,23,inf
25413,0,3,inf
25415,0,3,inf
25416,0,1,inf
25417,0,7,inf
25418,0,4,inf
25420,0,2,inf
25421,0,1,inf
25422,0,2,inf
25424,0,3,inf
25425,0,4,inf
25427,0,1,inf
25428,0,9,inf
25429,1,13,1200.0
25431,0,1,inf
25432,0,10,inf
25434,0,19,inf
25435,0,1,inf
25437,0,1,inf
25438,0,9,inf
25439,0,1,inf
25442,0,3,inf
25443,0,1,inf
25444,0,1,inf
25445,0,1,inf
25447,0,5,inf
25448,0,18,inf
25449,0,1,inf
25452,0,2,inf
25453,0,1,inf
25454,0,15,inf
25456,0,2,inf
25459,0,3,inf
25460,0,5,inf
25461,0,2,inf
25462,0,124,inf
25463,0,12,inf
25465,0,2,inf
25466,0,6,inf
25467,0,20,inf
25468,0,8,inf
25469,0,2,inf
25471,0,1,inf
25473,0,8,inf
25475,0,4,inf
25476,0,1,inf
25477,0,2,inf
25479,0,2,inf
25481,0,7,inf
25482,0,6,inf
25486,0,6,inf
25488,0,1,inf
25489,0,2,inf
25490,0,2,inf
25491,0,1,inf
25492,0,1,inf
25493,0,4,inf
25494,0,5,inf
25495,0,10,inf
25497,0,3,inf
25501,0,1,inf
25502,0,7,inf
25504,0,1,inf
25505,0,8,inf
25507,0,1,inf
25508,0,8,inf
25510,0,1,inf
25512,0,9,inf
25513,0,1,inf
25514,0,1,inf
25515,0,3,inf
25516,0,1,inf
25519,0,3,inf
25521,0,1,inf
25522,0,6,inf
25523,0,3,inf
25524,0,5,inf
25525,0,3,inf
25526,0,7,inf
25527,0,19,inf
25528,0,0,
25529,0,3,inf
25532,0,22,inf
25534,0,2,inf
25535,0,1,inf
25536,0,1,inf
25537,0,4,inf
25539,0,17,inf
25540,0,6,inf
25541,0,4,inf
25542,0,16,inf
25544,0,1,inf
25545,0,1,inf
25547,0,11,inf
25549,0,1,inf
25550,0,1,inf
25551,0,0,
25552,0,1,inf
25553,0,0,
25555,1,7,600.0
25556,0,1,inf
25557,0,7,inf
25558,0,10,inf
25559,0,2,inf
25560,0,26,inf
25561,0,2,inf
25562,0,3,inf
25564,0,12,inf
25565,0,1,inf
25566,0,1,inf
25569,0,1,inf
25570,0,1,inf
25571,0,3,inf
25575,0,5,inf
25578,0,36,inf
25579,0,1,inf
25580,0,26,inf
25582,0,3,inf
25583,0,0,
25586,0,5,inf
25591,0,1,inf
25592,0,7,inf
25594,0,3,inf
25598,0,2,inf
25599,0,1,inf
25601,0,10,inf
25605,0,0,
25609,0,6,inf
25611,0,7,inf
25614,2,13,550.0
25615,0,4,inf
25616,0,2,inf
25617,0,2,inf
25618,0,4,inf
25619,0,1,inf
25620,0,0,
25621,0,2,inf
25622,0,3,inf
25623,0,2,inf
25627,0,3,inf
25629,0,1,inf
25631,0,2,inf
25632,0,28,inf
25633,0,3,inf
25634,0,5,inf
25635,0,1,inf
26001,0,4,inf
26002,0,15,inf
26003,0,0,
26004,0,45,inf
26005,0,26,inf
26006,0,26,inf
26007,0,1,inf
26008,0,12,inf
26009,0,14,inf
26010,0,22,inf
26011,0,8,inf
26014,0,5,inf
26016,0,1,inf
26019,0,3,inf
26020,0,2,inf
26023,0,7,inf
26024,0,2,inf
26025,0,1,inf
26026,0,0,
26028,0,1,inf
26031,0,10,inf
26032,0,4,inf
26033,0,3,inf
26034,0,5,inf
26035,0,1,inf
26037,0,39,inf
26038,0,9,inf
26039,0,12,inf
26041,0,12,inf
26042,0,10,inf
26045,0,16,inf
26049,0,14,inf
26052,0,6,inf
26054,0,10,inf
26055,0,1,inf
26056,0,5,inf
26057,0,60,inf
26058,0,100,inf
26059,0,1,inf
26061,0,17,inf
26062,0,1,inf
26063,0,5,inf
26064,0,43,inf
26065,0,5,inf
26067,0,2,inf
26068,0,1,inf
26071,0,8,inf
26072,0,6,inf
26073,0,3,inf
26074,0,9,inf
26077,0,3,inf
26078,0,5,inf
26079,0,10,inf
26081,0,7,inf
26083,0,8,inf
26084,0,55,inf
26085,0,32,inf
26086,0,1,inf
26087,0,6,inf
26088,0,54,inf
26092,0,3,inf
26093,0,5,inf
26094,0,5,inf
26095,0,11,inf
26096,0,14,inf
26097,0,4,inf
26098,0,0,
26099,0,2,inf
26100,0,3,inf
26101,0,0,
26102,0,2,inf
26103,0,1,inf
26105,0,1,inf
26106,0,8,inf
26107,0,3,inf
26108,1,42,4100.0
26110,0,0,
26112,0,1,inf
26113,0,16,inf
26114,0,15,inf
26115,0,4,inf
26116,0,42,inf
26118,0,8,inf
26119,0,5,inf
26121,0,10,inf
26122,0,0,
26124,0,40,inf
26125,0,20,inf
26129,0,12,inf
26131,0,1,inf
26133,0,0,
26134,0,2,inf
26136,0,1,inf
26137,0,2,inf
26138,0,12,inf
26139,0,23,inf
26140,0,4,inf
26141,0,2,inf
26143,0,5,inf
26144,0,15,inf
26145,0,9,inf
26146,0,15,inf
26148,0,10,inf
26149,0,5,inf
26154,0,1,inf
26155,0,1,inf
26156,0,7,inf
26157,0,5,inf
26160,0,12,inf
26161,0,1,inf
26162,0,6,inf
26164,0,1,inf
26165,0,43,inf
26166,0,42,inf
26167,0,1,inf
26168,0,4,inf
26169,0,23,inf
26170,0,13,inf
26171,0,2,inf
26172,0,1,inf
26173,0,6,inf
26174,0,2,inf
26175,0,1,inf
26176,1,15,1400.0
26177,0,7,inf
26178,0,3,inf
26179,0,33,inf
26180,0,1,inf
26181,0,1,inf
26182,0,8,inf
26183,0,8,inf
26185,0,5,inf
26186,0,1,inf
26188,0,5,inf
26191,0,27,inf
26192,0,1,inf
26193,0,2,inf
26194,0,7,inf
26195,0,5,inf
26196,1,14,1300.0
26197,0,40,inf
26198,6,331,5416.666666666666
26200,0,4,inf
